fiscal_year_be,park_name,office,month_th,month_num,calendar_year_be,calendar_year_ce,date,visitors,min_rain,max_rain,avg_rain,total_attractions,open_attractions,closed_attractions,unknown_attractions,known_attractions,availability_pct,unknown_pct,availability_data_status
2567,ขุนสถาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มี.ค.,3,2567,2024,2024-03-01,0,13.2,31.23,18.94378207,4.0,0.0,4.0,0.0,4.0,0.0,0.0,Known
2567,ขุนแจ,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มี.ค.,3,2567,2024,2024-03-01,137,4.31,32.58,18.35641397,7.0,4.0,3.0,0.0,7.0,57.14285714285714,0.0,Known
2567,คลองพนม,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มี.ค.,3,2567,2024,2024-03-01,561,0.0,51.38,16.86357714,10.0,7.0,0.0,3.0,7.0,100.0,30.0,Known
2567,คลองลาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 12 (นครสวรรค์),มี.ค.,3,2567,2024,2024-03-01,30233,26.78,83.59,63.52071042,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2567,คลองวังเจ้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 12 (นครสวรรค์),มี.ค.,3,2567,2024,2024-03-01,5249,26.78,83.59,63.52071042,11.0,9.0,2.0,0.0,11.0,81.81818181818183,0.0,Known
2567,ดอยขุนตาล,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มี.ค.,3,2567,2024,2024-03-01,0,0.2,46.91,18.23159311,14.0,0.0,14.0,0.0,14.0,0.0,0.0,Known
2567,ดอยจง,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มี.ค.,3,2567,2024,2024-03-01,65,10.45,60.29,22.80831353,3.0,2.0,1.0,0.0,3.0,66.66666666666666,0.0,Known
2567,ดอยผากลอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มี.ค.,3,2567,2024,2024-03-01,269,15.69,52.36,24.91031069,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,ดอยผ้าห่มปก,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,3738,2.68,52.3,16.89691445,10.0,4.0,5.0,1.0,9.0,44.44444444444444,10.0,Known
2567,ดอยภูคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มี.ค.,3,2567,2024,2024-03-01,740,13.2,31.23,18.94378207,14.0,11.0,3.0,0.0,14.0,78.57142857142857,0.0,Known
2567,ดอยภูนาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มี.ค.,3,2567,2024,2024-03-01,1953,15.56,21.95,17.29523505,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2567,ดอยสอยมาลัย-ไม้กลายเป็นหิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มี.ค.,3,2567,2024,2024-03-01,3047,1.01,54.76,26.45105858,5.0,4.0,1.0,0.0,5.0,80.0,0.0,Known
2567,ดอยสุเทพ-ปุย,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,29707,2.68,52.3,16.89691445,17.0,17.0,0.0,0.0,17.0,100.0,0.0,Known
2567,ดอยหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มี.ค.,3,2567,2024,2024-03-01,5103,4.31,32.58,18.35641397,8.0,7.0,0.0,1.0,7.0,100.0,12.5,Known
2567,ดอยอินทนนท์,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,45241,2.68,52.3,16.89691445,18.0,16.0,0.0,2.0,16.0,100.0,11.11111111111111,Known
2567,ดอยเวียงผา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,24,2.68,52.3,16.89691445,2.0,1.0,1.0,0.0,2.0,50.0,0.0,Known
2567,ตะรุเตา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,32260,28.63,93.05,54.23058323,39.0,35.0,0.0,4.0,35.0,100.0,10.256410256410255,Known
2567,ตากสินมหาราช,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มี.ค.,3,2567,2024,2024-03-01,828,1.01,54.76,26.45105858,6.0,5.0,1.0,0.0,6.0,83.33333333333334,0.0,Known
2567,ตาดหมอก,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,1905,30.62,92.08,62.04323983,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,ตาดโตน,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),มี.ค.,3,2567,2024,2024-03-01,35294,28.8,73.45,47.14400767,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2567,ตาพระยา,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 (ปราจีนบุรี),มี.ค.,3,2567,2024,2024-03-01,400,13.41,94.11,53.69153428,11.0,11.0,0.0,0.0,11.0,100.0,0.0,Known
2567,ต้นสักใหญ่,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,1264,23.31,61.01,42.1007145,5.0,4.0,1.0,0.0,5.0,80.0,0.0,Known
2567,ถ้ำปลา-น้ำตกผาเสื่อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มี.ค.,3,2567,2024,2024-03-01,3245,0.0,23.6,6.66951302,8.0,6.0,0.0,2.0,6.0,100.0,25.0,Known
2567,ถ้ำผาไท,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มี.ค.,3,2567,2024,2024-03-01,1525,10.45,60.29,22.80831353,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2567,ถ้ำสะเกิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มี.ค.,3,2567,2024,2024-03-01,66,13.2,31.23,18.94378207,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2567,ถ้ำหลวง-ขุนน้ำนางนอน,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มี.ค.,3,2567,2024,2024-03-01,23110,4.31,32.58,18.35641397,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2567,ทองผาภูมิ,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มี.ค.,3,2567,2024,2024-03-01,3002,0.49,47.73,19.96271996,6.0,5.0,1.0,0.0,6.0,83.33333333333334,0.0,Known
2567,ทะเลบัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,936,28.63,93.05,54.23058323,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,ทับลาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 (ปราจีนบุรี),มี.ค.,3,2567,2024,2024-03-01,854,8.76,106.6,59.91653251,13.0,10.0,3.0,0.0,13.0,76.92307692307693,0.0,Known
2567,ทุ่งแสลงหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,1725,45.23,86.99,64.05418856,12.0,10.0,2.0,0.0,12.0,83.33333333333334,0.0,Known
2567,ธารเสด็จ-เกาะพะงัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มี.ค.,3,2567,2024,2024-03-01,9395,0.0,51.38,16.86357714,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2567,ธารโบกขรณี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,22439,16.67,33.36,23.63736048,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,นันทบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มี.ค.,3,2567,2024,2024-03-01,150,13.2,31.23,18.94378207,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2567,นายูง-น้ำโสม,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มี.ค.,3,2567,2024,2024-03-01,0,43.26,96.92,73.3800682,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2567,น้ำตกคลองแก้ว,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มี.ค.,3,2567,2024,2024-03-01,1851,131.88,177.6,153.3709336,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2567,น้ำตกชาติตระการ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,1001,45.23,86.99,64.05418856,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2567,น้ำตกซีโป,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มี.ค.,3,2567,2024,2024-03-01,1794,14.0,20.08,17.2214239,1.0,1.0,0.0,0.0,1.0,100.0,0.0,Known
2567,น้ำตกทรายขาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มี.ค.,3,2567,2024,2024-03-01,11569,16.42,42.9,29.21201733,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2567,น้ำตกบัวตอง-น้ำพุเจ็ดสี,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,35514,2.68,52.3,16.89691445,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2567,น้ำตกพลิ้ว,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มี.ค.,3,2567,2024,2024-03-01,57731,68.35,217.88,119.1354,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2567,น้ำตกพาเจริญ,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มี.ค.,3,2567,2024,2024-03-01,12072,1.01,54.76,26.45105858,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2567,น้ำตกสามหลั่น,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 สาขาสระบุรี,มี.ค.,3,2567,2024,2024-03-01,2539,18.59,66.03,40.02156963,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2567,น้ำตกสี่ขีด,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,1641,1.82,39.9,14.32373399,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2567,น้ำตกหงาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มี.ค.,3,2567,2024,2024-03-01,5384,3.74,23.26,9.815515174,5.0,0.0,3.0,2.0,3.0,0.0,40.0,Known
2567,น้ำตกห้วยยาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มี.ค.,3,2567,2024,2024-03-01,523,6.73,80.04,23.08014235,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2567,น้ำตกเจ็ดสาวน้อย,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 สาขาสระบุรี,มี.ค.,3,2567,2024,2024-03-01,41858,18.59,66.03,40.02156963,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2567,น้ำตกแม่สุรินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มี.ค.,3,2567,2024,2024-03-01,214,0.0,23.6,6.66951302,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
2567,น้ำตกโยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,13999,1.82,39.9,14.32373399,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2567,น้ำพอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มี.ค.,3,2567,2024,2024-03-01,94,30.33,84.47,46.8170498,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
2567,น้ำหนาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,980,30.62,92.08,62.04323983,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
2567,บางลาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มี.ค.,3,2567,2024,2024-03-01,1825,16.81,30.45,21.32037819,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,บูโด-สุไหงปาดี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มี.ค.,3,2567,2024,2024-03-01,1262,14.0,20.08,17.2214239,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2567,ปางสีดา,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 (ปราจีนบุรี),มี.ค.,3,2567,2024,2024-03-01,1290,13.41,94.11,53.69153428,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
2567,ป่าหินงาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),มี.ค.,3,2567,2024,2024-03-01,707,28.8,73.45,47.14400767,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2567,ผาแดง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,3787,2.68,52.3,16.89691445,10.0,7.0,1.0,2.0,8.0,87.5,20.0,Known
2567,ผาแต้ม,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มี.ค.,3,2567,2024,2024-03-01,7795,0.0,34.89,9.886869238,27.0,19.0,8.0,0.0,27.0,70.37037037037037,0.0,Known
2567,พุเตย,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มี.ค.,3,2567,2024,2024-03-01,303,0.11,36.14,12.08901169,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2567,ภูกระดึง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มี.ค.,3,2567,2024,2024-03-01,2505,46.91,122.86,84.60744671,20.0,19.0,0.0,1.0,19.0,100.0,5.0,Known
2567,ภูจองนายอย,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มี.ค.,3,2567,2024,2024-03-01,2178,0.0,34.89,9.886869238,16.0,13.0,0.0,3.0,13.0,100.0,18.75,Known
2567,ภูชี้ฟ้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มี.ค.,3,2567,2024,2024-03-01,1860,4.31,32.58,18.35641397,1.0,1.0,0.0,0.0,1.0,100.0,0.0,Known
2567,ภูซาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มี.ค.,3,2567,2024,2024-03-01,8986,15.56,21.95,17.29523505,11.0,8.0,0.0,3.0,8.0,100.0,27.27272727272727,Known
2567,ภูผาม่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มี.ค.,3,2567,2024,2024-03-01,1086,30.33,84.47,46.8170498,11.0,9.0,2.0,0.0,11.0,81.81818181818183,0.0,Known
2567,ภูผายล,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มี.ค.,3,2567,2024,2024-03-01,666,25.38,72.78,54.12134938,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2567,ภูผาเทิบ,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มี.ค.,3,2567,2024,2024-03-01,1408,43.65,87.49,64.24375397,13.0,13.0,0.0,0.0,13.0,100.0,0.0,Known
2567,ภูผาเหล็ก,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มี.ค.,3,2567,2024,2024-03-01,0,25.38,72.78,54.12134938,13.0,4.0,9.0,0.0,13.0,30.76923076923077,0.0,Known
2567,ภูพาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มี.ค.,3,2567,2024,2024-03-01,124,25.38,72.78,54.12134938,9.0,5.0,4.0,0.0,9.0,55.55555555555556,0.0,Known
2567,ภูลังกา,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มี.ค.,3,2567,2024,2024-03-01,19341,19.32,90.57,51.35183211,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2567,ภูสระดอกบัว,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),มี.ค.,3,2567,2024,2024-03-01,314,43.65,87.49,64.24375397,8.0,2.0,1.0,5.0,3.0,66.66666666666666,62.5,Known
2567,ภูสวนทราย,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มี.ค.,3,2567,2024,2024-03-01,470,46.91,122.86,84.60744671,20.0,20.0,0.0,0.0,20.0,100.0,0.0,Known
2567,ภูสอยดาว,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,661,23.31,61.01,42.1007145,6.0,3.0,3.0,0.0,6.0,50.0,0.0,Known
2567,ภูหินจอมธาตุ-ภูพระบาท,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มี.ค.,3,2567,2024,2024-03-01,2634,43.26,96.92,73.3800682,7.0,6.0,1.0,0.0,7.0,85.71428571428571,0.0,Known
2567,ภูหินร่องกล้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,4627,45.23,86.99,64.05418856,18.0,14.0,4.0,0.0,18.0,77.77777777777779,0.0,Known
2567,ภูเก้า-ภูพานคำ,สำนักบริหารพื้นที่อนุรักษ์ที่ 10 (อุดรธานี),มี.ค.,3,2567,2024,2024-03-01,7053,46.27,90.92,64.49999138,19.0,19.0,0.0,0.0,19.0,100.0,0.0,Known
2567,ภูเรือ,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มี.ค.,3,2567,2024,2024-03-01,2151,46.91,122.86,84.60744671,21.0,20.0,1.0,0.0,21.0,95.23809523809524,0.0,Known
2567,ภูเวียง,สำนักบริหารพื้นที่อนุรักษ์ที่ 8 (ขอนแก่น),มี.ค.,3,2567,2024,2024-03-01,3802,30.33,84.47,46.8170498,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
2567,ภูแลนคา,สำนักบริหารพื้นที่อนุรักษ์ที่ 7 (นครราชสีมา),มี.ค.,3,2567,2024,2024-03-01,0,28.8,73.45,47.14400767,8.0,0.0,8.0,0.0,8.0,0.0,0.0,Known
2567,รามคำแหง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มี.ค.,3,2567,2024,2024-03-01,0,24.28,67.22,43.33067596,7.0,0.0,7.0,0.0,7.0,0.0,0.0,Known
2567,ลานสาง,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มี.ค.,3,2567,2024,2024-03-01,2833,1.01,54.76,26.45105858,11.0,10.0,1.0,0.0,11.0,90.9090909090909,0.0,Known
2567,ลำคลองงู,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),มี.ค.,3,2567,2024,2024-03-01,2416,0.49,47.73,19.96271996,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,ลำน้ำกก,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),มี.ค.,3,2567,2024,2024-03-01,13171,4.31,32.58,18.35641397,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2567,ลำน้ำกระบุรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มี.ค.,3,2567,2024,2024-03-01,2244,3.74,23.26,9.815515174,8.0,7.0,0.0,1.0,7.0,100.0,12.5,Known
2567,ลำน้ำน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,4057,23.31,61.01,42.1007145,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,ศรีน่าน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),มี.ค.,3,2567,2024,2024-03-01,0,13.2,31.23,18.94378207,8.0,0.0,8.0,0.0,8.0,0.0,0.0,Known
2567,ศรีพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,2483,16.2,53.39,34.33674773,4.0,4.0,0.0,0.0,4.0,100.0,0.0,Known
2567,ศรีลานนา,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,7443,2.68,52.3,16.89691445,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2567,ศรีสัชนาลัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 14 (ตาก),มี.ค.,3,2567,2024,2024-03-01,898,24.28,67.22,43.33067596,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
2567,สันกาลาคีรี,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 (สงขลา),มี.ค.,3,2567,2024,2024-03-01,235,4.6,56.37,22.92923053,1.0,1.0,0.0,0.0,1.0,100.0,0.0,Known
2567,สาละวิน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 สาขาแม่สะเรียง,มี.ค.,3,2567,2024,2024-03-01,53,0.0,23.6,6.66951302,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2567,สิรินาถ,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,6785,14.11,33.89,25.27656319,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2567,หมู่เกาะชุมพร,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มี.ค.,3,2567,2024,2024-03-01,3176,1.4,10.87,6.664024242,20.0,19.0,0.0,1.0,19.0,100.0,5.0,Known
2567,หมู่เกาะช้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มี.ค.,3,2567,2024,2024-03-01,21027,131.88,177.6,153.3709336,10.0,7.0,0.0,3.0,7.0,100.0,30.0,Known
2567,หมู่เกาะระนอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มี.ค.,3,2567,2024,2024-03-01,225,3.74,23.26,9.815515174,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,หมู่เกาะลันตา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,14331,16.67,33.36,23.63736048,11.0,11.0,0.0,0.0,11.0,100.0,0.0,Known
2567,หมู่เกาะสิมิลัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,98229,16.2,53.39,34.33674773,10.0,4.0,0.0,6.0,4.0,100.0,60.0,Known
2567,หมู่เกาะสุรินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,14231,16.2,53.39,34.33674773,19.0,19.0,0.0,0.0,19.0,100.0,0.0,Known
2567,หมู่เกาะอ่างทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),มี.ค.,3,2567,2024,2024-03-01,22417,0.0,51.38,16.86357714,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2567,หมู่เกาะเภตรา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,15111,28.63,93.05,54.23058323,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
2567,หาดขนอม-หมู่เกาะทะเลใต้,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,3360,1.82,39.9,14.32373399,13.0,10.0,0.0,3.0,10.0,100.0,23.07692307692308,Known
2567,หาดนพรัตน์ธารา-หมู่เกาะพีพี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,201548,16.67,33.36,23.63736048,19.0,18.0,0.0,1.0,18.0,100.0,5.263157894736842,Known
2567,หาดวนกร,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มี.ค.,3,2567,2024,2024-03-01,4330,6.73,80.04,23.08014235,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,หาดเจ้าไหม,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,21509,11.3,30.07,16.97482723,13.0,13.0,0.0,0.0,13.0,100.0,0.0,Known
2567,ห้วยน้ำดัง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,5319,2.68,52.3,16.89691445,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
2567,ออบขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,24583,2.68,52.3,16.89691445,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2567,ออบหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),มี.ค.,3,2567,2024,2024-03-01,1423,2.68,52.3,16.89691445,7.0,7.0,0.0,0.0,7.0,100.0,0.0,Known
2567,อ่าวพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),มี.ค.,3,2567,2024,2024-03-01,55892,16.2,53.39,34.33674773,19.0,19.0,0.0,0.0,19.0,100.0,0.0,Known
2567,อ่าวมะนาว-เขาตันหยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,มี.ค.,3,2567,2024,2024-03-01,3281,14.0,20.08,17.2214239,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
2567,อ่าวสยาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,มี.ค.,3,2567,2024,2024-03-01,1587,6.73,80.04,23.08014235,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
2567,เขลางค์บรรพต,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,มี.ค.,3,2567,2024,2024-03-01,409,10.45,60.29,22.80831353,3.0,1.0,2.0,0.0,3.0,33.33333333333333,0.0,Known
2567,เขาคิชฌกูฎ,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มี.ค.,3,2567,2024,2024-03-01,252413,68.35,217.88,119.1354,7.0,6.0,1.0,0.0,7.0,85.71428571428571,0.0,Known
2567,เขาค้อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),มี.ค.,3,2567,2024,2024-03-01,1548,30.62,92.08,62.04323983,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
2567,เขาชะเมา-เขาวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),มี.ค.,3,2567,2024,2024-03-01,10486,41.46,118.3,81.7819692,7.0,6.0,0.0,1.0,6.0,100.0,14.285714285714285,Known
