fiscal_year_be,park_name_x,office,month_th,visitors,month_num,calendar_year_be,calendar_year_ce,date,park_key,park_key_final,park_name_y,min_rain,max_rain,avg_rain
2566,หมู่เกาะอ่างทอง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),ก.ย.,10768,9,2566,2023,2023-09-01,หมู่เกาะอ่างทอง,หมู่เกาะอ่างทอง,หมู่เกาะอ่างทอง,71.86000061,800.0800171,291.7693716
2566,หมู่เกาะเภตรา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,7595,9,2566,2023,2023-09-01,หมู่เกาะเภตรา,หมู่เกาะเภตรา,หมู่เกาะเภตรา,263.3999939,463.9299927,363.8566553
2566,หาดขนอม-หมู่เกาะทะเลใต้,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,2508,9,2566,2023,2023-09-01,หาดขนอม-หมู่เกาะทะเลใต้,หาดขนอม-หมู่เกาะทะเลใต้,หาดขนอม-หมู่เกาะทะเลใต้,106.2600021,335.5799866,187.9263927
2566,หาดนพรัตน์ธารา-หมู่เกาะพีพี,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,65492,9,2566,2023,2023-09-01,หาดนพรัตน์ธารา-หมู่เกาะพีพี,หาดนพรัตน์ธารา-หมู่เกาะพีพี,หาดนพรัตน์ธารา-หมู่เกาะพีพี,220.1300049,525.1900024,334.6009188
2566,หาดวนกร,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.ย.,1574,9,2566,2023,2023-09-01,หาดวนกร,หาดวนกร,หาดวนกร,57.43999863,233.7899933,102.5397674
2566,หาดเจ้าไหม,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,1184,9,2566,2023,2023-09-01,หาดเจ้าไหม,หาดเจ้าไหม,หาดเจ้าไหม,238.1399994,498.769989,393.9776287
2566,ห้วยน้ำดัง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ย.,2549,9,2566,2023,2023-09-01,ห้วยน้ำดัง,ห้วยน้ำดัง,ห้วยน้ำดัง,299.3399963,522.7700195,378.3457281
2566,ออบขาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ย.,708,9,2566,2023,2023-09-01,ออบขาน,ออบขาน,ออบขาน,299.3399963,522.7700195,378.3457281
2566,ออบหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ย.,1410,9,2566,2023,2023-09-01,ออบหลวง,ออบหลวง,ออบหลวง,299.3399963,522.7700195,378.3457281
2566,อ่าวพังงา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,25206,9,2566,2023,2023-09-01,อ่าวพังงา,อ่าวพังงา,อ่าวพังงา,401.4599915,1084.400024,737.5155774
2566,อ่าวมะนาว-เขาตันหยง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 สาขาปัตตานี,ก.ย.,4240,9,2566,2023,2023-09-01,อ่าวมะนาว-เขาตันหยง,อ่าวมะนาว-เขาตันหยง,อ่าวมะนาว-เขาตันหยง,174.4700012,295.4899902,250.5269076
2566,อ่าวสยาม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.ย.,1345,9,2566,2023,2023-09-01,อ่าวสยาม,อ่าวสยาม,อ่าวสยาม,57.43999863,233.7899933,102.5397674
2566,เขลางค์บรรพต,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ก.ย.,367,9,2566,2023,2023-09-01,เขลางค์บรรพต,เขลางค์บรรพต,เขลางค์บรรพต,243.3300018,559.3400269,390.482215
2566,เขาคิชฌกูฎ,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),ก.ย.,1838,9,2566,2023,2023-09-01,เขาคิชฌกูฎ,เขาคิชฌกูฎ,เขาคิชฌกูฎ,275.0100098,539.789978,438.8140514
2566,เขาค้อ,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),ก.ย.,855,9,2566,2023,2023-09-01,เขาค้อ,เขาค้อ,เขาค้อ,197.1199951,340.5799866,302.5674189
2566,เขาชะเมา-เขาวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),ก.ย.,6737,9,2566,2023,2023-09-01,เขาชะเมา-เขาวง,เขาชะเมา-เขาวง,เขาชะเมา-เขาวง,120.3000031,374.3099976,194.3842904
2566,เขานัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,221,9,2566,2023,2023-09-01,เขานัน,เขานัน,เขานัน,106.2600021,335.5799866,187.9263927
2566,เขาน้ำค้าง,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 (สงขลา),ก.ย.,234,9,2566,2023,2023-09-01,เขาน้ำค้าง,เขาน้ำค้าง,เขาน้ำค้าง,161.2599945,349.3299866,230.9672856
2566,เขาปู่-เขาย่า,สำนักบริหารพื้นที่อนุรักษ์ที่ 6 (สงขลา),ก.ย.,3429,9,2566,2023,2023-09-01,เขาปู่-เขาย่า,เขาปู่-เขาย่า,เขาปู่-เขาย่า,155.8600006,396.2200012,231.3890769
2566,เขาพนมเบญจา,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,707,9,2566,2023,2023-09-01,เขาพนมเบญจา,เขาพนมเบญจา,เขาพนมเบญจา,220.1300049,525.1900024,334.6009188
2566,เขาพระวิหาร,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),ก.ย.,10994,9,2566,2023,2023-09-01,เขาพระวิหาร,เขาพระวิหาร,เขาพระวิหาร,293.1099854,494.269989,368.9030225
2566,เขาลำปี-หาดท้ายเหมือง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,1968,9,2566,2023,2023-09-01,เขาลำปี-หาดท้ายเหมือง,เขาลำปี-หาดท้ายเหมือง,เขาลำปี-หาดท้ายเหมือง,401.4599915,1084.400024,737.5155774
2566,เขาสก,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),ก.ย.,15747,9,2566,2023,2023-09-01,เขาสก,เขาสก,เขาสก,71.86000061,800.0800171,291.7693716
2566,เขาสามร้อยยอด,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.ย.,6762,9,2566,2023,2023-09-01,เขาสามร้อยยอด,เขาสามร้อยยอด,เขาสามร้อยยอด,57.43999863,233.7899933,102.5397674
2566,เขาสิบห้าชั้น,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),ก.ย.,309,9,2566,2023,2023-09-01,เขาสิบห้าชั้น,เขาสิบห้าชั้น,เขาสิบห้าชั้น,275.0100098,539.789978,438.8140514
2566,เขาหลวง,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,2449,9,2566,2023,2023-09-01,เขาหลวง,เขาหลวง,เขาหลวง,106.2600021,335.5799866,187.9263927
2566,เขาหลัก-ลำรู่,สำนักบริหารพื้นที่อนุรักษ์ที่ 5 (นครศรีธรรมราช),ก.ย.,2060,9,2566,2023,2023-09-01,เขาหลัก-ลำรู่,เขาหลัก-ลำรู่,เขาหลัก-ลำรู่,401.4599915,1084.400024,737.5155774
2566,เขาแหลม,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),ก.ย.,1927,9,2566,2023,2023-09-01,เขาแหลม,เขาแหลม,เขาแหลม,102.6100006,422.6700134,254.0224666
2566,เขาแหลมหญ้า-หมู่เกาะเสม็ด,สำนักบริหารพื้นที่อนุรักษ์ที่ 2 (ศรีราชา),ก.ย.,51401,9,2566,2023,2023-09-01,เขาแหลมหญ้า-หมู่เกาะเสม็ด,เขาแหลมหญ้า-หมู่เกาะเสม็ด,เขาแหลมหญ้า-หมู่เกาะเสม็ด,120.3000031,374.3099976,194.3842904
2566,เขาใหญ่,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 (ปราจีนบุรี),ก.ย.,96532,9,2566,2023,2023-09-01,เขาใหญ่,เขาใหญ่,เขาใหญ่,146.0899963,793.25,271.5301363
2566,เขื่อนศรีนครินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),ก.ย.,2501,9,2566,2023,2023-09-01,เขื่อนศรีนครินทร์,เขื่อนศรีนครินทร์,เขื่อนศรีนครินทร์,102.6100006,422.6700134,254.0224666
2566,เจ็ดคด-โป่งก้อนเส้า,สำนักบริหารพื้นที่อนุรักษ์ที่ 1 สาขาสระบุรี,ก.ย.,1339,9,2566,2023,2023-09-01,เจ็ดคด-โป่งก้อนเส้า,เจ็ดคด-โป่งก้อนเส้า,เจ็ดคด-โป่งก้อนเส้า,196.9199982,555.7399902,300.1995879
2566,เฉลิมพระเกียรติไทยประจัน,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),ก.ย.,4899,9,2566,2023,2023-09-01,เฉลิมพระเกียรติไทยประจัน,เฉลิมพระเกียรติไทยประจัน,เฉลิมพระเกียรติไทยประจัน,121.9100037,250.1799927,160.4181742
2566,เฉลิมรัตนโกสินทร์,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),ก.ย.,1203,9,2566,2023,2023-09-01,เฉลิมรัตนโกสินทร์,เฉลิมรัตนโกสินทร์,เฉลิมรัตนโกสินทร์,102.6100006,422.6700134,254.0224666
2566,เวียงโกศัย,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),ก.ย.,0,9,2566,2023,2023-09-01,เวียงโกศัย,เวียงโกศัย,เวียงโกศัย,290.5100098,526.9799805,436.6650394
2566,เอราวัณ,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 (บ้านโป่ง),ก.ย.,20049,9,2566,2023,2023-09-01,เอราวัณ,เอราวัณ,เอราวัณ,102.6100006,422.6700134,254.0224666
2566,แก่งกระจาน,สำนักบริหารพื้นที่อนุรักษ์ที่ 3 สาขาเพชรบุรี,ก.ย.,3550,9,2566,2023,2023-09-01,แก่งกระจาน,แก่งกระจาน,แก่งกระจาน,63.04999924,223.9499969,132.8623666
2566,แก่งกรุง,สำนักบริหารพื้นที่อนุรักษ์ที่ 4 (สุราษฎร์ธานี),ก.ย.,8,9,2566,2023,2023-09-01,แก่งกรุง,แก่งกรุง,แก่งกรุง,71.86000061,800.0800171,291.7693716
2566,แก่งตะนะ,สำนักบริหารพื้นที่อนุรักษ์ที่ 9 (อุบลราชธานี),ก.ย.,1227,9,2566,2023,2023-09-01,แก่งตะนะ,แก่งตะนะ,แก่งตะนะ,392.7600098,558.9299927,474.6366856
2566,แควน้อย,สำนักบริหารพื้นที่อนุรักษ์ที่ 11 (พิษณุโลก),ก.ย.,64,9,2566,2023,2023-09-01,แควน้อย,แควน้อย,แควน้อย,272.7399902,422.6099854,333.7628666
2566,แจ้ซ้อน,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 สาขาลำปาง,ก.ย.,5993,9,2566,2023,2023-09-01,แจ้ซ้อน,แจ้ซ้อน,แจ้ซ้อน,243.3300018,559.3400269,390.482215
2566,แม่จริม,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),ก.ย.,207,9,2566,2023,2023-09-01,แม่จริม,แม่จริม,แม่จริม,204.1900024,459.1799927,297.1029319
2566,แม่ตะไคร้,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ย.,1037,9,2566,2023,2023-09-01,แม่ตะไคร้,แม่ตะไคร้,แม่ตะไคร้,299.3399963,522.7700195,378.3457281
2566,แม่ปิง,สำนักบริหารพื้นที่อนุรักษ์ที่ 16 (เชียงใหม่),ก.ย.,704,9,2566,2023,2023-09-01,แม่ปิง,แม่ปิง,แม่ปิง,303.019989,517.1400146,393.9204464
2566,แม่ปืม,สำนักบริหารพื้นที่อนุรักษ์ที่ 15 (เชียงราย),ก.ย.,2512,9,2566,2023,2023-09-01,แม่ปืม,แม่ปืม,แม่ปืม,233.6100006,295.9200134,255.2302785
2566,แม่ยม,สำนักบริหารพื้นที่อนุรักษ์ที่ 13 (แพร่),ก.ย.,90,9,2566,2023,2023-09-01,แม่ยม,แม่ยม,แม่ยม,290.5100098,526.9799805,436.6650394
