park_name,park_status_final,month,park_status_key,total_attractions,open_attractions,closed_attractions,unknown_attractions,known_attractions,availability_pct,unknown_pct,availability_data_status
น้ำตกพลิ้ว,น้ำตกพลิ้ว,9,น้ำตกพลิ้ว,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
น้ำตกพลิ้ว,น้ำตกพลิ้ว,10,น้ำตกพลิ้ว,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
น้ำตกพลิ้ว,น้ำตกพลิ้ว,11,น้ำตกพลิ้ว,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
น้ำตกพลิ้ว,น้ำตกพลิ้ว,12,น้ำตกพลิ้ว,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,1,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,2,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,3,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,4,น้ำตกพาเจริญ,3.0,2.0,1.0,0.0,3.0,66.66666666666666,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,5,น้ำตกพาเจริญ,3.0,1.0,2.0,0.0,3.0,33.33333333333333,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,6,น้ำตกพาเจริญ,3.0,1.0,2.0,0.0,3.0,33.33333333333333,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,7,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,8,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,9,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,10,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,11,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกพาเจริญ,น้ำตกพาเจริญ,12,น้ำตกพาเจริญ,3.0,3.0,0.0,0.0,3.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,1,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,2,น้ำตกสามหลั่น,9.0,0.0,9.0,0.0,9.0,0.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,3,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,4,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,5,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,6,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,7,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,8,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,9,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,10,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,11,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสามหลั่น,น้ำตกสามหลั่น,12,น้ำตกสามหลั่น,9.0,9.0,0.0,0.0,9.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,1,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,2,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,3,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,4,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,5,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,6,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,7,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,8,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,9,น้ำตกสี่ขีด,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,10,น้ำตกสี่ขีด,5.0,0.0,5.0,0.0,5.0,0.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,11,น้ำตกสี่ขีด,5.0,0.0,5.0,0.0,5.0,0.0,0.0,Known
น้ำตกสี่ขีด,น้ำตกสี่ขีด,12,น้ำตกสี่ขีด,5.0,0.0,5.0,0.0,5.0,0.0,0.0,Known
น้ำตกหงาว,น้ำตกหงาว,1,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,2,น้ำตกหงาว,5.0,0.0,3.0,2.0,3.0,0.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,3,น้ำตกหงาว,5.0,0.0,3.0,2.0,3.0,0.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,4,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,5,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,6,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,7,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,8,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,9,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,10,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,11,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกหงาว,น้ำตกหงาว,12,น้ำตกหงาว,5.0,3.0,0.0,2.0,3.0,100.0,40.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,1,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,2,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,3,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,4,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,5,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,6,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,7,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,8,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,9,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,10,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,11,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกห้วยยาง,น้ำตกห้วยยาง,12,น้ำตกห้วยยาง,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,1,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,2,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,3,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,4,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,5,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,6,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,7,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,8,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,9,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,10,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,11,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกเจ็ดสาวน้อย,น้ำตกเจ็ดสาวน้อย,12,น้ำตกเจ็ดสาวน้อย,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,1,น้ำตกแม่สุรินทร์,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,2,น้ำตกแม่สุรินทร์,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,3,น้ำตกแม่สุรินทร์,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,4,น้ำตกแม่สุรินทร์,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,5,น้ำตกแม่สุรินทร์,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,6,น้ำตกแม่สุรินทร์,10.0,7.0,3.0,0.0,10.0,70.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,7,น้ำตกแม่สุรินทร์,10.0,8.0,2.0,0.0,10.0,80.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,8,น้ำตกแม่สุรินทร์,10.0,8.0,2.0,0.0,10.0,80.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,9,น้ำตกแม่สุรินทร์,10.0,8.0,2.0,0.0,10.0,80.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,10,น้ำตกแม่สุรินทร์,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,11,น้ำตกแม่สุรินทร์,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกแม่สุรินทร์,น้ำตกแม่สุรินทร์,12,น้ำตกแม่สุรินทร์,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,1,น้ำตกโยง,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,2,น้ำตกโยง,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,3,น้ำตกโยง,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,4,น้ำตกโยง,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,5,น้ำตกโยง,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,6,น้ำตกโยง,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,7,น้ำตกโยง,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,8,น้ำตกโยง,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,9,น้ำตกโยง,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,10,น้ำตกโยง,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,11,น้ำตกโยง,10.0,9.0,1.0,0.0,10.0,90.0,0.0,Known
น้ำตกโยง,น้ำตกโยง,12,น้ำตกโยง,10.0,10.0,0.0,0.0,10.0,100.0,0.0,Known
น้ำพอง,น้ำพอง,1,น้ำพอง,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
น้ำพอง,น้ำพอง,2,น้ำพอง,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
น้ำพอง,น้ำพอง,3,น้ำพอง,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
น้ำพอง,น้ำพอง,4,น้ำพอง,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
น้ำพอง,น้ำพอง,5,น้ำพอง,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
น้ำพอง,น้ำพอง,6,น้ำพอง,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
น้ำพอง,น้ำพอง,7,น้ำพอง,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
น้ำพอง,น้ำพอง,8,น้ำพอง,11.0,7.0,0.0,4.0,7.0,100.0,36.36363636363637,Known
น้ำพอง,น้ำพอง,9,น้ำพอง,11.0,7.0,0.0,4.0,7.0,100.0,36.36363636363637,Known
น้ำพอง,น้ำพอง,10,น้ำพอง,11.0,7.0,0.0,4.0,7.0,100.0,36.36363636363637,Known
น้ำพอง,น้ำพอง,11,น้ำพอง,11.0,7.0,0.0,4.0,7.0,100.0,36.36363636363637,Known
น้ำพอง,น้ำพอง,12,น้ำพอง,11.0,6.0,1.0,4.0,7.0,85.71428571428571,36.36363636363637,Known
น้ำหนาว,น้ำหนาว,1,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,2,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,3,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,4,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,5,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,6,น้ำหนาว,15.0,0.0,13.0,2.0,13.0,0.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,7,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,8,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,9,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,10,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,11,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
น้ำหนาว,น้ำหนาว,12,น้ำหนาว,15.0,13.0,0.0,2.0,13.0,100.0,13.333333333333334,Known
บางลาง,บางลาง,1,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,2,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,3,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,4,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,5,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,6,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,7,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,8,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,9,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,10,บางลาง,6.0,6.0,0.0,0.0,6.0,100.0,0.0,Known
บางลาง,บางลาง,11,บางลาง,6.0,3.0,3.0,0.0,6.0,50.0,0.0,Known
บางลาง,บางลาง,12,บางลาง,6.0,3.0,3.0,0.0,6.0,50.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,1,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,2,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,3,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,4,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,5,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,6,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,7,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,8,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,9,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,10,บูโด-สุไหงปาดี,5.0,5.0,0.0,0.0,5.0,100.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,11,บูโด-สุไหงปาดี,5.0,0.0,5.0,0.0,5.0,0.0,0.0,Known
บูโด-สุไหงปาดี,บูโด-สุไหงปาดี,12,บูโด-สุไหงปาดี,5.0,0.0,5.0,0.0,5.0,0.0,0.0,Known
ปางสีดา,ปางสีดา,1,ปางสีดา,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
ปางสีดา,ปางสีดา,2,ปางสีดา,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
ปางสีดา,ปางสีดา,3,ปางสีดา,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
ปางสีดา,ปางสีดา,4,ปางสีดา,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
ปางสีดา,ปางสีดา,5,ปางสีดา,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
ปางสีดา,ปางสีดา,6,ปางสีดา,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
ปางสีดา,ปางสีดา,7,ปางสีดา,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
ปางสีดา,ปางสีดา,8,ปางสีดา,16.0,7.0,5.0,4.0,12.0,58.333333333333336,25.0,Known
ปางสีดา,ปางสีดา,9,ปางสีดา,16.0,12.0,0.0,4.0,12.0,100.0,25.0,Known
ปางสีดา,ปางสีดา,10,ปางสีดา,16.0,12.0,0.0,4.0,12.0,100.0,25.0,Known
ปางสีดา,ปางสีดา,11,ปางสีดา,16.0,12.0,0.0,4.0,12.0,100.0,25.0,Known
ปางสีดา,ปางสีดา,12,ปางสีดา,16.0,12.0,0.0,4.0,12.0,100.0,25.0,Known
ป่าหินงาม,ป่าหินงาม,1,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,2,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,3,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,4,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,5,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,6,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,7,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,8,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,9,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,10,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,11,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ป่าหินงาม,ป่าหินงาม,12,ป่าหินงาม,8.0,8.0,0.0,0.0,8.0,100.0,0.0,Known
ผาแดง,ผาแดง,1,ผาแดง,10.0,8.0,0.0,2.0,8.0,100.0,20.0,Known
ผาแดง,ผาแดง,2,ผาแดง,10.0,8.0,0.0,2.0,8.0,100.0,20.0,Known
ผาแดง,ผาแดง,3,ผาแดง,10.0,7.0,1.0,2.0,8.0,87.5,20.0,Known
ผาแดง,ผาแดง,4,ผาแดง,10.0,7.0,1.0,2.0,8.0,87.5,20.0,Known
ผาแดง,ผาแดง,5,ผาแดง,10.0,7.0,1.0,2.0,8.0,87.5,20.0,Known
ผาแดง,ผาแดง,6,ผาแดง,10.0,7.0,1.0,2.0,8.0,87.5,20.0,Known
ผาแดง,ผาแดง,7,ผาแดง,10.0,6.0,2.0,2.0,8.0,75.0,20.0,Known
ผาแดง,ผาแดง,8,ผาแดง,10.0,6.0,2.0,2.0,8.0,75.0,20.0,Known
ผาแดง,ผาแดง,9,ผาแดง,10.0,6.0,2.0,2.0,8.0,75.0,20.0,Known
ผาแดง,ผาแดง,10,ผาแดง,10.0,6.0,2.0,2.0,8.0,75.0,20.0,Known
ผาแดง,ผาแดง,11,ผาแดง,10.0,8.0,0.0,2.0,8.0,100.0,20.0,Known
ผาแดง,ผาแดง,12,ผาแดง,10.0,8.0,0.0,2.0,8.0,100.0,20.0,Known
ผาแต้ม,ผาแต้ม,1,ผาแต้ม,27.0,26.0,1.0,0.0,27.0,96.29629629629629,0.0,Known
ผาแต้ม,ผาแต้ม,2,ผาแต้ม,27.0,26.0,1.0,0.0,27.0,96.29629629629629,0.0,Known
ผาแต้ม,ผาแต้ม,3,ผาแต้ม,27.0,19.0,8.0,0.0,27.0,70.37037037037037,0.0,Known
ผาแต้ม,ผาแต้ม,4,ผาแต้ม,27.0,19.0,8.0,0.0,27.0,70.37037037037037,0.0,Known
ผาแต้ม,ผาแต้ม,5,ผาแต้ม,27.0,19.0,8.0,0.0,27.0,70.37037037037037,0.0,Known
ผาแต้ม,ผาแต้ม,6,ผาแต้ม,27.0,26.0,1.0,0.0,27.0,96.29629629629629,0.0,Known
ผาแต้ม,ผาแต้ม,7,ผาแต้ม,27.0,27.0,0.0,0.0,27.0,100.0,0.0,Known
ผาแต้ม,ผาแต้ม,8,ผาแต้ม,27.0,27.0,0.0,0.0,27.0,100.0,0.0,Known
ผาแต้ม,ผาแต้ม,9,ผาแต้ม,27.0,27.0,0.0,0.0,27.0,100.0,0.0,Known
ผาแต้ม,ผาแต้ม,10,ผาแต้ม,27.0,27.0,0.0,0.0,27.0,100.0,0.0,Known
ผาแต้ม,ผาแต้ม,11,ผาแต้ม,27.0,26.0,1.0,0.0,27.0,96.29629629629629,0.0,Known
ผาแต้ม,ผาแต้ม,12,ผาแต้ม,27.0,26.0,1.0,0.0,27.0,96.29629629629629,0.0,Known
พุเตย,พุเตย,1,พุเตย,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
พุเตย,พุเตย,2,พุเตย,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
พุเตย,พุเตย,3,พุเตย,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
พุเตย,พุเตย,4,พุเตย,12.0,12.0,0.0,0.0,12.0,100.0,0.0,Known
พุเตย,พุเตย,5,พุเตย,12.0,10.0,2.0,0.0,12.0,83.33333333333334,0.0,Known
พุเตย,พุเตย,6,พุเตย,12.0,10.0,2.0,0.0,12.0,83.33333333333334,0.0,Known
พุเตย,พุเตย,7,พุเตย,12.0,10.0,2.0,0.0,12.0,83.33333333333334,0.0,Known
